,time,code,close,日内收益率,volume,turnover_ratio,pe_ratio,pb_ratio,ps_ratio,pcf_ratio,roe,net_profit_margin,inc_net_profit_year_on_year,net_operate_cash_flow,circulating_market_cap,1M,3M,5M,10M
13,2025-01-03,000100.XSHE,4.83,-0.01629327902240327,0.3401680257083045,0.6370025360147599,-0.5455045492857263,0.31859554874306584,0.13528837829445212,-1.1149326649499753,-0.2481242431260735,0.2629097184207743,-0.055414317494886615,-0.2739372640791568,-0.37147753351318125,0.0020703933747412417,0.01449275362318847,-0.022774327122153326,0.008281573498964745
14,2025-01-03,000157.XSHE,6.6,0.001517450682852775,-0.5669467095138409,-0.8618269604905574,0.6151434279179467,0.44863454823003146,0.22859070815269494,0.8469284265566582,0.3820325648131607,0.13771461441088179,0.08759037281449825,-0.06506010021879974,-1.0187297663439439,0.007575757575757791,-0.012121212121212088,-0.040909090909090895,0.045454545454545636
15,2025-01-03,000166.XSHE,4.9,-0.018036072144288547,-0.11338934190276817,-0.48711958636422814,0.3830138324772121,0.7087125472039627,1.6281256560263373,-0.9835580382865846,0.06695416084354361,0.7815751493189006,0.707277364155166,1.9175608485540976,0.024775680143403152,0.0020408163265306367,0.008163265306122547,-0.020408163265306256,0.01836734693877551
16,2025-01-03,000301.XSHE,8.26,0.03249999999999997,-0.4535573676110727,-0.2997658993010635,-0.08124535840425713,0.18855654925610016,-0.2612465236030799,-0.6945338596271252,-0.12996984163746708,-0.11267559360890328,-0.24608723790739978,-1.109445919520585,-1.0894987103147025,0.020581113801452666,0.03874092009685226,0.0,0.05447941888619878
17,2025-01-03,000333.XSHE,36.019999999999996,-0.0042194092827003826,1.7008401285415227,0.8243562230779247,-2.0543469196505013,-2.282184440996247,-2.1972698681616185,0.2863966861261915,-2.0204402654551696,-2.0800272280500716,-2.2004846721356595,-1.5888361316591095,1.7311939331169488,0.0,0.0,0.0,0.0
18,2025-01-03,000338.XSHE,12.89,-0.0023219814241485573,-1.4740614447359863,-0.11241221223789882,0.3830138324772121,0.8387515466909283,0.18193954322357353,0.6717622576721374,0.73649576927898,0.28079473327933036,0.5523556163199991,-0.02054529480593676,-0.7230144321919495,0.013964313421256813,0.08844065166795967,0.04344453064390996,0.07447633824670286
19,2025-01-03,000408.XSHE,26.21,-0.004557538928978254,0.22677868380553634,-0.2997658993010635,-1.24189333560793,-0.9817944461265905,-0.6111302605714906,1.407460166987125,-0.9176658515615099,-1.0784663959709313,-1.0087789195574524,-0.4656933489345666,-1.1307495288684544,0.026707363601678802,0.020602823349866517,0.08584509729111023,0.1942006867607784
20,2025-01-06,000001.XSHE,10.86,0.0046253469010174774,-0.8071790921798341,-1.4938594376044163,1.3612926949245943,1.063471491484852,1.067704534698664,1.1244419862419943,1.5280136440827325,1.0527047909695537,1.711909730779271,1.9718655603322177,1.7311939331169488,0.006445672191528473,-0.0036832412523019054,-0.02117863720073654,-0.0018416206261510082
21,2025-01-06,000002.XSHE,6.98,-0.0014306151645207133,-1.03946084532511,-0.6863678497101372,-0.5834111549676833,0.2255848618301201,0.45172114929558865,1.0068362003480031,-0.35454936710749224,-0.647075421972111,0.30423859936926034,0.39881287148023514,-0.7143906802031164,0.010028653295128809,-0.004297994269340966,-0.03151862464183386,-0.018624641833810962
22,2025-01-06,000063.XSHE,34.13,-0.02680353578557165,-0.8071790921798341,0.6594514634469947,1.1499118416754335,1.2568299444820976,0.7597128419971263,-0.26069282539834737,1.0887489414716802,1.0527047909695537,0.7885985585641028,0.8695804644943321,0.4957957409938346,0.018165836507471278,0.05537650161148533,0.05537650161148533,0.05537650161148533
23,2025-01-06,000100.XSHE,4.84,0.0,-0.8071790921798341,-0.4172039870787108,0.47349311127811966,0.0966792264986229,1.0163725859150745,-1.8026353515640106,-0.009412815055951035,0.7243381589240049,-0.018668040093967896,-0.11022850958378838,-0.3684494070993767,0.037190082644628086,0.0020661157024792765,-0.016528925619834767,0.030991735537190257
24,2025-01-06,000157.XSHE,6.65,0.009104704097116919,-0.11033383274400611,-0.14804012444728445,-0.7102396669171795,-0.2900376794958687,-0.0615983385403075,-0.5481736353614372,-0.385925417293996,0.04828921059493366,-0.3012113496242926,-0.6116151330378266,-1.0128145628348693,-0.016541353383458746,-0.03007518796992481,-0.06616541353383465,0.02857142857142847
25,2025-01-06,000166.XSHE,4.91,0.004089979550102344,-0.8071790921798341,-0.4172039870787108,0.980807159076105,1.2568299444820976,0.6570489444299471,-0.4371015042393343,1.245629192404199,1.0527047909695537,1.111505198027331,0.5021520992150369,0.028546365128567286,0.008146639511201537,-0.012219959266802527,-0.012219959266802527,0.016293279022403295
26,2025-01-06,000301.XSHE,8.43,0.025547445255474338,0.5284409884055029,-0.14804012444728445,-0.45658264301818685,-0.6767545854903603,-0.6262497751597933,0.601749604490922,-0.41730146748049973,-0.4925499480683233,-0.5030279992888103,0.05817615783588858,-1.0738629834253433,0.02016607354685651,0.0011862396204032066,-0.014234875444839812,0.02609727164887321
27,2025-01-06,000333.XSHE,36.019999999999996,0.00946461364599502,1.167215809555012,0.5248695321312815,-1.8094201038128144,-1.8369053034738352,-1.8068845971823546,1.1244419862419943,-1.6723434749406496,-1.9605419501543067,-1.5928379074772054,-1.457465848941204,1.7311939331169488,0.0,0.0,0.0,0.0
28,2025-01-06,000338.XSHE,13.07,0.010046367851622936,1.5156384392729259,2.274434639235553,0.13528374607946275,-0.2900376794958687,-0.0615983385403075,-1.097000636200063,-0.22904516636147726,-0.028973526356960197,-0.5131188317720361,-1.0517636956119822,-0.7071759155350176,0.003060443764345777,0.0688599846977811,0.014537107880642663,0.06120887528691643
29,2025-01-06,000408.XSHE,26.91,0.023193916349809864,1.167215809555012,-0.14804012444728445,-0.5411349843178511,-0.8056602208218575,-1.3962290069136376,0.2881341754402786,-0.7938140697185447,-0.8016008958758988,-0.9873879584836525,-0.5695139661829074,-1.1114458504240379,0.002601263470828785,0.05759940542549247,0.05759940542549247,0.16127833519137869
30,2025-01-07,000001.XSHE,10.93,0.008302583025830245,-2.057893061924705,-2.1135768618330624,-1.8242275170780122,-1.0205010592428885,-0.2528256698789818,-1.2818745888777272,1.7153511239016543,1.9870033321841813,1.2602474401954913,-0.12381439452504206,1.7311939331169488,-0.0009149130832570851,-0.018298261665141702,-0.010978956999085021,-0.015553522415370558
31,2025-01-07,000002.XSHE,7.05,0.0129310344827586,-0.10644274458231232,0.03218644967258471,-0.03948544409259767,0.16904005275802447,0.3851456466380751,0.3369649742897526,0.10406239694902404,-0.36094566879012985,1.0085851249490798,0.6384179717697481,-0.7030098574304027,-0.012765957446808529,-0.051063829787234005,-0.019858156028368712,0.04397163120567393
32,2025-01-07,000063.XSHE,34.75,0.00958744915746654,-0.6741373823546447,-0.6115425437791094,-0.4501340626556134,-0.20660450892647433,0.6923170212573988,-1.57514262568343,1.111117851294418,1.1734595993904509,0.7504699298245552,-0.6190719726252103,0.5382484068252058,-0.015539568345323662,0.03654676258992784,0.03654676258992784,0.03654676258992784
33,2025-01-07,000100.XSHE,5.02,0.03080082135523603,-0.03548091486077077,-0.039338994044270194,-0.32378064155930086,-0.4570342167161402,-0.20556853532216277,-0.5076469717106716,-0.46660236051336584,0.1076143292113226,-1.0563364360471168,-1.1143295507253785,-0.3139427970143139,-0.02390438247011939,-0.05976095617529875,-0.019920318725099584,0.021912350597609542
34,2025-01-07,000157.XSHE,6.54,-0.010590015128593084,0.9579847012408108,0.9620172179916985,1.034518635226059,1.5464034456011866,0.2197456756892085,1.0408082626234394,-0.06378017877520828,-0.855250721626827,-0.07549869457392346,0.11220679503831936,-1.0258279101638592,-0.003058103975535187,-0.032110091743119296,0.01834862385321112,0.042813455657492394
35,2025-01-07,000166.XSHE,4.95,0.008146639511201636,-0.46125189319002,-0.4446498417731146,-0.4501340626556134,-0.08138965503164139,-0.2528256698789818,-0.5692332594398691,0.607590124121721,0.5452802614104816,0.49235473470003066,-1.3619583397754627,0.04739928809951786,-0.002020202020201922,-0.030303030303030387,0.002020202020202033,0.010101010101010166
36,2025-01-07,000301.XSHE,8.6,0.020166073546856456,0.9934656161015816,0.9620172179916985,1.3819905432409183,0.920329176127022,1.6847168469505984,0.008504773067365398,-0.23162275449944061,-0.6080981952084784,0.18261650055060114,2.0274607103475635,-1.0582272565359838,-0.0023255813953487747,-0.03953488372093017,-0.020930232558139528,-0.024418604651162634
37,2025-01-07,000333.XSHE,36.019999999999996,0.012376933895921375,-0.41690074961405654,-0.504254378203827,-0.8923710364927072,-1.9596124634541354,-1.9540825139244669,1.0408082626234394,-1.5072263300036062,-0.4021377565265213,-1.7274359433708808,-0.6190719726252103,1.7311939331169488,0.0,0.0,0.0,0.0
38,2025-01-07,000338.XSHE,13.11,0.007686395080707121,0.46125189319002,0.48518092654599915,0.4975165955667306,0.5446846144425231,0.6923170212573988,0.09061982337296219,0.10406239694902404,-0.1961773178445642,0.32457985786908966,0.4101351818642018,-0.7038415966503728,0.07017543859649122,0.025934401220442327,0.06025934401220456,0.05797101449275366
39,2025-01-07,000408.XSHE,26.98,0.0003707823507601618,1.3394045359940967,1.271960807431403,1.066106990500137,0.5446846144425231,-1.0089398227880864,1.416191349734739,-1.3729522694242202,-1.3907478621999156,-1.1595825140969267,0.6500255712564708,-1.1095948081809213,-0.008524833209785032,0.05485544848035584,0.05485544848035584,0.11638250555967389
40,2025-01-08,000001.XSHE,10.92,0.0,-0.4181171305498935,-0.2606233456578416,1.354538903474404,1.8146101084280164,1.2312956852824655,0.815380780019641,1.769681442304544,1.4273007282681633,1.4944174823112526,1.8311687291491572,1.7311939331169488,-0.009157509157509125,-0.026556776556776462,-0.001831501831501825,-0.03571428571428581
41,2025-01-08,000002.XSHE,6.96,-0.008547008547008492,-1.2070173768704473,-0.6515583641446041,-0.16457014715109583,-0.2417973618951404,0.08885638965955933,-0.1939396740200169,0.0817587551586302,-0.5036847720783331,0.6341655905555706,-0.7720133788349265,-0.7176423438524632,-0.001436781609195359,-0.028735632183908066,-0.014367816091953922,0.008620689655172376
42,2025-01-08,000063.XSHE,34.21,0.00029239766081865523,-0.10255703202167203,-0.1303116728289208,0.5949843781616541,0.5039328196506198,0.7960807155213583,-0.8529174911202895,0.6619821788650382,0.9620030173412967,0.8416635342956347,0.1961966495516954,0.5011865689818091,0.05290850628471189,0.05290850628471189,0.05290850628471189,0.05290850628471189
43,2025-01-08,000100.XSHE,4.9,-0.0140845070422534,0.8441232635629924,0.39093501848676243,0.7215767990471125,0.3231497453364961,0.7235448872278404,-0.9196494219658867,0.2663752990652145,0.5083377491876018,-0.057494221911309394,0.5231910654711878,-0.3502804812982591,-0.010204081632653184,-0.028571428571428692,-0.01836734693877562,0.03469387755102038
44,2025-01-08,000157.XSHE,6.52,-0.001531393568147117,-1.7592475492948347,-1.6940517467759706,-0.2911625680365541,-0.038416403291751264,-0.0018133957073379716,1.0489425379792312,-0.2611005406678836,-0.29430080216124305,-0.02291123128796539,0.8425215497675671,-1.0281939581038313,-0.010736196319018343,-0.0475460122699386,0.029141104294478692,0.027607361963190247
45,2025-01-08,000166.XSHE,4.94,-0.0020202020202019773,1.159683362091214,1.5637400739470497,0.9747616408180291,0.7751074311218052,-0.07434922400085581,-0.3899647208789588,0.6883559708516931,0.4967053064144301,0.5649996093088826,-0.13079776636779694,0.03985808544747962,-0.018218623481781493,-0.018218623481781493,0.0161943319838056,0.010121457489878471
46,2025-01-08,000301.XSHE,8.58,0.00704225352112682,0.7652332389309371,0.9121817098024457,-0.6709398306929291,-0.5807656262341223,-0.437028365468445,-0.7528195948518936,-0.9204453403342562,-0.43389011543930306,-1.1641499218583176,-0.9993766836539485,-1.060066753817085,-0.01631701631701643,-0.03146853146853146,-0.03379953379953393,-0.030303030303030276
47,2025-01-08,000333.XSHE,36.019999999999996,0.027381950265437386,-0.7336772290781151,-1.0424933826313665,-1.8735678291047833,-1.8462471464329882,-1.9602807596323195,2.116653431508787,-1.6589115159605934,-1.8763130193125896,-1.6137287999617895,-0.4577921822872893,1.7311939331169488,0.0,0.0,0.0,0.0
48,2025-01-08,000338.XSHE,14.03,0.08006158583525783,0.8441232635629924,-0.1303116728289208,0.4050957468334666,0.23275820817943424,0.8686165438148761,-0.5859897677379006,0.39824425899848903,0.7060892763315201,0.41802189915967064,0.5487375042148982,-0.6229820212416803,-0.004276550249465383,-0.05488239486813973,-0.012116892373485344,-0.021382751247327136
49,2025-01-08,000408.XSHE,26.75,-0.009626064420585025,0.6074531896668263,1.0424933826313665,-1.0507170933493042,-0.9423317748623697,-1.2349224766971412,-0.2856960789327131,-1.0259405082808757,-0.9922473685515429,-1.0949839406116295,-1.5818354870105444,-1.1159411909235233,0.06392523364485991,0.06392523364485991,0.06392523364485991,0.08598130841121487
50,2025-01-09,000001.XSHE,10.82,-0.009157509157509125,0.3660441455838318,0.669644387340901,1.655453678021079,1.741810544284698,0.8269004356887236,1.356835839695171,1.5171405869396946,0.4121546331920448,1.421879423393817,2.243971119268552,1.7311939331169488,-0.008317929759704246,-0.0009242144177449285,0.015711645101663674,-0.006469500924214389
51,2025-01-09,000002.XSHE,6.95,0.002886002886002953,-1.653509761085586,1.0589725195158435,-0.6535715466418917,-0.26985797164974196,0.6485930641116403,-0.7584037380513157,0.20643597619265824,0.4121546331920448,0.8108153158320106,-0.9784946318486786,-0.7192681756771366,-0.037410071942446055,-0.0057553956834532904,-0.010071942446043258,0.05899280575539567
52,2025-01-09,000063.XSHE,36.019999999999996,0.11265523358959202,0.8709326222511862,0.5917787609059126,0.6379171383390919,0.7605088291947274,1.1835151788428901,-1.3855350701470077,0.7962530510288247,1.339088748001463,0.8929751958403207,0.81716867349086,0.7363612935537118,0.0,0.0,0.0,0.0
53,2025-01-09,000100.XSHE,4.85,-0.0061475409836066084,0.8709326222511862,0.28031625516595865,0.16828488925509788,-0.4170532289132376,0.5594393783230988,-1.4067937593705904,-0.3506134833748322,0.3956022382847338,-0.17510324426771093,-0.22050583252927972,-0.3654212806855721,-0.026804123711340222,0.014432989690721598,0.01030927835051565,0.01855670103092799
54,2025-01-09,000157.XSHE,6.45,-0.007692307692307665,0.8709326222511862,0.12458500229598168,-0.14480327680089813,-0.4170532289132376,-0.42125116535085916,0.12383186472736968,-0.6127544055242395,-0.4485699019881292,-0.6269825843134166,0.026752545858331703,-1.0376581498637187,-0.018604651162790753,0.032558139534883734,0.06976744186046524,0.03410852713178292
55,2025-01-09,000166.XSHE,4.85,-0.010204081632653206,0.3660441455838318,0.669644387340901,0.6379171383390919,0.7605088291947274,0.6485930641116403,-0.3598033151091386,0.6979502052227969,0.9418312702259981,0.48217579579877007,-0.3502151457817972,0.005922757172452963,-0.010309278350515427,0.022680412371134162,0.026804123711340333,0.03711340206185576
56,2025-01-09,000301.XSHE,8.44,-0.012865497076023531,-0.13884433108352265,-0.031146250573995282,-0.30134735982889616,-0.4170532289132376,-0.30980905811518217,0.29390137851603193,-0.38338109864350817,-0.5478842714319954,-0.5037427643009514,-0.30157415331210313,-1.0729432347847927,-0.02132701421800942,-0.0023696682464454666,0.0035545023696683664,-0.005924170616113611
57,2025-01-09,000333.XSHE,36.019999999999996,0.013168612544121626,-1.1486212844182315,-2.3671150436236497,-2.0233322731368744,-1.987135973057191,-2.204324881121692,1.4843879750366678,-2.1528323231520075,-2.3024381316069653,-2.105860424462999,-1.3878896518019368,1.7311939331169488,0.0,0.0,0.0,0.0
58,2025-01-09,000338.XSHE,13.97,-0.002142857142857097,0.8709326222511862,-0.031146250573995282,0.6379171383390919,0.4661183146677361,-0.1537901079852343,0.18760793239811802,0.46857689834206556,-0.08441721402728629,0.18434623076864587,0.33886558087220187,-0.6288172466080985,-0.03722261989978537,-0.005010737294201872,-0.005726556907659219,-0.030780243378668692
59,2025-01-09,000408.XSHE,28.46,0.06392523364485984,-1.2748434035850702,-0.9655337677938571,-0.6144355258848921,-0.22079288589524343,-0.7778659085050256,0.4639708923046942,-0.1867754070314527,-0.11752200384190836,-0.38050294428848624,-0.18807850421615033,-1.069136576367262,0.0,0.0,0.0,0.016514406184118036
60,2025-01-10,000001.XSHE,10.73,-0.008317929759704239,-1.6658537583687563,-0.6413934351802841,1.4787754594610136,1.8327672713623837,1.230337526662649,-0.5168156592337079,1.7330998130410964,1.2741068172535572,1.1279071793822268,0.930883710028526,1.7311939331169488,-0.009319664492078217,0.01584342963653307,0.013047530288909481,0.0037278657968311535
61,2025-01-10,000002.XSHE,6.69,-0.0387931034482758,1.062699811373172,0.29547338025159153,0.07041787902195301,-0.9406871018381034,-0.3767797070040914,-1.3156900341847952,-1.0167036481514575,-0.7040774138244886,-0.8513403277227571,-1.2667161375945104,-0.761539468482065,0.010463378176382543,0.025411061285500747,-0.008968609865470878,0.10463378176382654
62,2025-01-10,000063.XSHE,36.019999999999996,-0.015441959531416543,0.4882674809011872,1.7368069424544774,0.20245140218811494,0.5175208675765859,0.6589180658033635,-0.7831071175507369,0.35819808244481954,0.8576469791318633,0.5842738640973912,-0.5437835533830004,0.6918869208233462,0.0,0.0,0.0,0.0
63,2025-01-10,000100.XSHE,4.72,-0.03080082135523621,0.4882674809011872,1.4485402300139003,0.20245140218811494,-0.1686946474420915,0.23035347015889943,-1.0213678960449208,-0.039799786938313285,0.324057811538443,0.3309301831879533,-0.912450369235882,-0.404787258701612,0.008474576271186418,0.019067796610169552,0.03177966101694918,0.057203389830508655
64,2025-01-10,000157.XSHE,6.33,-0.017080745341614956,-0.44518505611578824,-1.3620602162817268,-1.4699732245832693,-0.2830638999452044,-0.9839128841670822,1.1650251301370023,-0.6187057787683247,-0.9123073328853355,-0.5557726999950795,-0.5524241818795523,-1.053037545132681,-0.018957345971563955,0.0600315955766193,0.09004739336492906,0.07424960505529232
65,2025-01-10,000166.XSHE,4.8,-0.008264462809917363,-0.08616484957079769,-0.7855267914005727,0.7305854948527627,0.28878236257036,0.8017729310181849,-0.3100893955402247,0.3943797069341952,0.7535320196014398,1.0065133322797877,1.6682173417342894,-0.012930333116787639,0.01041666666666674,0.04583333333333339,0.039583333333333526,0.043749999999999956
66,2025-01-10,000301.XSHE,8.26,-0.024793388429752164,-0.5887931387337845,-0.2089933665194184,0.4665184485204388,0.06004385756413425,0.5696337750441002,-0.12438614171387544,0.5029245804023224,0.519273360657987,0.1620343959149947,0.4124460002354113,-1.0894987103147025,0.006053268765133346,0.00363196125907983,0.05447941888619878,0.012106537530266248
67,2025-01-10,000333.XSHE,36.019999999999996,-0.030014739380945933,1.8525442657721514,0.3675400583617358,-1.910084968470476,-1.9986026874918978,-2.0553243732782422,1.3892705687197637,-1.957425884875226,-1.95345692818957,-2.244730572724666,-0.912450369235882,1.7311939331169488,0.0,0.0,0.0,0.0
68,2025-01-10,000338.XSHE,13.45,-0.03445800430725057,-0.6605971800427826,0.007206667811014429,0.3784960997429975,0.17441311006724713,0.5517769168922475,0.12788997669173108,0.2858348334660681,0.44118714101016937,0.40482209011987275,1.1440192129434732,-0.6738318900971211,-0.014126394052044522,0.030483271375464804,0.029739776951672958,0.01635687732342017
69,2025-01-10,000408.XSHE,28.46,0.0,-0.44518505611578824,-0.857593469510717,-0.1496379929216502,0.5175208675765859,-0.6267757211300288,1.3892705687197637,0.35819808244481954,-0.5999624542940651,0.03536255546027572,0.03225834638712711,-1.069136576367262,0.0,0.0,0.09978917779339413,0.021784961349262
70,2025-01-13,000001.XSHE,10.63,-0.004681647940074807,-0.6450933848997498,0.3256374618218432,1.6230288776910364,2.428674094429497,0.8453152825007179,0.4420344995497039,1.5121294802666085,-0.6833544398625685,1.4901765103115148,0.11580958145334307,1.7311939331169488,0.016933207902163572,0.033866415804327366,0.019755409219190945,0.024459078080903085
71,2025-01-13,000002.XSHE,6.76,0.024242424242424267,0.33324729362119776,0.5502150216989764,-0.24252155643659162,-0.3557930202030473,0.40575133560034454,0.618143861920104,0.09608849540155706,1.6890458796603107,-0.39779019397237253,1.09596879948294,-0.7501586457093511,0.022189349112426093,0.01775147928994092,0.013313609467455523,0.0754437869822484
72,2025-01-13,000063.XSHE,36.019999999999996,0.0425183973834833,-0.6450933848997498,-0.048658471306712206,-0.33579907814297305,0.1082848322357101,-0.7776900599006604,0.13677827144101062,0.19723428003477503,-0.16761523996629038,-0.39779019397237253,-0.8492702639911831,0.778813959385083,0.0,0.0,0.0,0.0
73,2025-01-13,000100.XSHE,4.76,0.01709401709401711,0.9202517007337663,-0.6475319643124009,0.7835311823336039,-0.3557930202030473,-0.033812611300028717,-0.403290439828216,0.24780717235138405,0.012893479997406952,1.0072082836342413,0.5018415196311535,-0.3926745857281036,0.03361344537815136,0.02941176470588247,0.04831932773109249,0.04201680672268915
74,2025-01-13,000157.XSHE,6.21,-0.014285714285714263,1.8985923792547137,1.747962007710354,-1.3618518169131686,-1.438641342560148,-1.183441395501005,-1.6243153522629892,-1.9774000895794113,-0.8896501198210797,-1.8730385954593174,-1.8233977329867517,-1.0672338327725122,0.07246376811594213,0.11111111111111116,0.10144927536231885,0.10789049919484706
75,2025-01-13,000166.XSHE,4.85,0.021052631578947295,-1.721268131272792,-1.9201381369494892,0.4104210955080782,-0.04640778524387572,1.1158161729009475,0.09568608688791731,0.45009874161782,0.7607153198470101,0.86670843587358,1.4669213650756796,0.005922757172452963,0.022680412371134162,0.026804123711340333,0.02886597938144342,0.01855670103092799
76,2025-01-13,000301.XSHE,8.31,0.010948905109489033,0.5289154293253873,0.8870813615146763,0.596976138920841,0.2629774497152959,0.40575133560034454,-0.9668403994134959,0.399525849301211,0.6059935598781268,-0.11679049845104979,-0.7165717852425607,-1.0848999671119497,0.013237063778579916,0.01925391095066198,0.04091456077015643,0.03128760529482544
77,2025-01-13,000333.XSHE,36.019999999999996,-0.017301520859494834,-0.4983422831216076,-0.7972503375638231,-1.7349619037386943,-0.8198708726418048,-1.8596936215015791,2.132684378305544,-1.3199524894634946,-1.9211285196136358,-1.030039508895349,-0.6562542949022778,1.7311939331169488,0.0,0.0,0.0,0.0
78,2025-01-13,000338.XSHE,13.26,0.0,0.13757915791700823,-0.048658471306712206,0.4104210955080782,0.1082848322357101,-0.033812611300028717,-0.30936544656400267,0.7029632032008649,0.4512717999092433,0.1466467161001903,0.33898429571238975,-0.6919261919408646,0.04826546003016596,0.04751131221719462,0.046003016591251944,0.03619909502262453
79,2025-01-13,000408.XSHE,28.46,0.0,-0.30878877665817406,-0.048658471306712206,-0.14924403473021022,0.1082848322357101,1.1158161729009475,-0.121515460035576,-0.3084946431313148,0.14182827997147648,0.3047090448309344,0.5259685157672667,-1.069136576367262,0.0,0.0,0.09803232607167955,0.04251581166549556
80,2025-01-14,000001.XSHE,10.81,0.01693320790216366,-1.439632328531358,-0.619256215850568,0.9981043167188005,1.2892432672330776,0.5182613891464585,1.1268403852946536,1.3725636608833434,0.5168448169525124,1.3274308990097068,1.2329916519936757,1.7311939331169488,0.008325624421831712,0.005550416281220993,-0.0046253469010176795,-0.0009250693802035359
