datetime,symbol,open,high,low,close,volume
2026-04-24,ETH/USDT,2330.46,2337.5,2299.99,2315.09,88535.987798
2026-04-25,ETH/USDT,2315.08,2323.14,2300.69,2319.71,28945.986292
2026-04-26,ETH/USDT,2319.72,2380.0,2306.77,2369.35,69427.069276
2026-04-27,ETH/USDT,2369.36,2404.42,2265.68,2303.74,150297.297463
2026-04-28,ETH/USDT,2303.72,2310.76,2258.48,2289.24,67930.86973
2026-04-29,ETH/USDT,2289.24,2347.08,2220.33,2253.09,153188.087541
2026-04-30,ETH/USDT,2253.08,2279.34,2232.01,2257.95,75442.279015
2026-05-01,ETH/USDT,2258.0,2325.56,2257.41,2295.57,108515.432025
2026-05-02,ETH/USDT,2295.57,2343.12,2292.88,2317.05,33889.446123
2026-05-03,ETH/USDT,2317.17,2356.71,2297.7,2323.1,69421.127039
2026-05-04,ETH/USDT,2323.12,2399.0,2309.23,2347.24,177981.835672
2026-05-05,ETH/USDT,2347.25,2399.56,2344.94,2361.01,96801.038615
2026-05-06,ETH/USDT,2361.0,2423.69,2337.78,2351.29,152303.126036
2026-05-07,ETH/USDT,2351.29,2352.91,2280.0,2291.55,134876.378668
2026-05-08,ETH/USDT,2291.55,2321.51,2265.0,2307.54,90590.242256
2026-05-09,ETH/USDT,2307.55,2338.45,2299.87,2326.43,45516.051264
2026-05-10,ETH/USDT,2326.43,2382.99,2311.46,2371.4,96472.874428
2026-05-11,ETH/USDT,2371.4,2375.0,2304.0,2339.85,130101.328507
2026-05-12,ETH/USDT,2339.89,2340.8,2256.24,2275.02,206024.074366
2026-05-13,ETH/USDT,2275.03,2323.7,2234.45,2258.78,114641.612043
2026-05-14,ETH/USDT,2258.78,2319.26,2238.59,2283.59,130673.033214
2026-05-15,ETH/USDT,2283.6,2300.29,2205.34,2224.51,117813.227821
2026-05-16,ETH/USDT,2224.64,2231.38,2161.75,2180.74,85192.058339
2026-05-17,ETH/USDT,2180.75,2198.57,2084.46,2130.75,114055.682907
2026-05-18,ETH/USDT,2130.63,2157.46,2077.83,2130.09,151928.068191
2026-05-19,ETH/USDT,2130.08,2147.02,2093.98,2112.04,152009.943092
2026-05-20,ETH/USDT,2112.03,2149.0,2103.3,2129.58,129504.736301
2026-05-21,ETH/USDT,2129.58,2157.59,2105.14,2133.93,215578.684506
2026-05-22,ETH/USDT,2133.93,2141.5,2057.27,2066.08,101484.782264
2026-05-23,ETH/USDT,2066.09,2072.69,2008.34,2057.29,84495.212551
