datetime,symbol,open,high,low,close,volume
2026-04-24,LEO/USDT,10.276,10.339,10.191,10.261,2279.083991
2026-04-25,LEO/USDT,10.26,10.276,10.231,10.264,3015.263734
2026-04-26,LEO/USDT,10.25,10.482,10.25,10.361,6176.248632
2026-04-27,LEO/USDT,10.362,10.449,10.319,10.359,1838.646499
2026-04-28,LEO/USDT,10.362,10.439,10.352,10.352,157.988364
2026-04-29,LEO/USDT,10.356,10.43,10.288,10.361,770.270305
2026-04-30,LEO/USDT,10.36,10.465,10.305,10.33,254.910304
2026-05-01,LEO/USDT,10.338,10.379,10.309,10.371,254.458117
2026-05-02,LEO/USDT,10.344,10.373,10.235,10.319,1946.578939
2026-05-03,LEO/USDT,10.31,10.399,10.3,10.316,392.703496
2026-05-04,LEO/USDT,10.321,10.37,10.24,10.322,595.865469
2026-05-05,LEO/USDT,10.322,10.372,10.303,10.303,627.86517
2026-05-06,LEO/USDT,10.332,10.392,10.31,10.34,375.942597
2026-05-07,LEO/USDT,10.341,10.4,10.259,10.362,2456.363459
2026-05-08,LEO/USDT,10.364,10.474,10.272,10.272,759.068327
2026-05-09,LEO/USDT,10.296,10.378,10.29,10.303,1616.860105
2026-05-10,LEO/USDT,10.306,10.359,9.415,10.039,3196.28573
2026-05-11,LEO/USDT,10.095,10.3,9.801,9.896,6812.804122
2026-05-12,LEO/USDT,9.899,10.268,9.899,10.032,1523.005439
2026-05-13,LEO/USDT,10.016,10.13,9.98,10.052,917.897688
2026-05-14,LEO/USDT,10.07,10.243,10.044,10.193,630.860522
2026-05-15,LEO/USDT,10.203,10.317,10.066,10.188,1118.519344
2026-05-16,LEO/USDT,10.185,10.285,9.801,9.947,3657.564724
2026-05-17,LEO/USDT,9.947,10.159,9.885,10.053,6105.842049
2026-05-18,LEO/USDT,10.067,10.159,9.985,10.15,1910.002881
2026-05-19,LEO/USDT,10.097,10.155,9.903,10.007,1156.57127
2026-05-20,LEO/USDT,9.93,10.106,9.93,10.106,3838.577643
2026-05-21,LEO/USDT,10.045,10.16,9.605,9.939,9566.587864
2026-05-22,LEO/USDT,9.889,10.064,9.851,9.943,3797.586406
2026-05-23,LEO/USDT,9.935,10.009,9.933,9.946,393.511956
