datetime,symbol,open,high,low,close,volume
2026-04-24,TRX/USDT,0.32871,0.32891,0.31942,0.3232,66317118.862787
2026-04-25,TRX/USDT,0.3232,0.32454,0.32095,0.3238,45527976.719432
2026-04-26,TRX/USDT,0.32379,0.32462,0.32274,0.32337,32345330.097245
2026-04-27,TRX/USDT,0.32337,0.32643,0.3231,0.32538,41533769.479411
2026-04-28,TRX/USDT,0.32541,0.32576,0.32125,0.32297,50139225.906776
2026-04-29,TRX/USDT,0.32297,0.32419,0.3215,0.32317,44279923.861758
2026-04-30,TRX/USDT,0.32317,0.32705,0.32316,0.32673,58264407.750851
2026-05-01,TRX/USDT,0.32673,0.32759,0.32494,0.32704,44401454.096333
2026-05-02,TRX/USDT,0.32705,0.33421,0.32623,0.32993,57233706.404617
2026-05-03,TRX/USDT,0.32994,0.34373,0.32933,0.33864,63779315.570273
2026-05-04,TRX/USDT,0.33864,0.34172,0.33645,0.34072,49811320.749865
2026-05-05,TRX/USDT,0.34071,0.34612,0.33759,0.34476,67999794.387994
2026-05-06,TRX/USDT,0.34476,0.34751,0.34199,0.34628,52326297.340867
2026-05-07,TRX/USDT,0.34627,0.34994,0.34393,0.34898,45581852.841052
2026-05-08,TRX/USDT,0.34899,0.35188,0.34688,0.35012,53585073.152648
2026-05-09,TRX/USDT,0.35012,0.3535,0.3494,0.35023,40069895.215109
2026-05-10,TRX/USDT,0.35023,0.35243,0.34846,0.35069,32080272.478497
2026-05-11,TRX/USDT,0.35069,0.35285,0.34914,0.35131,47155214.094451
2026-05-12,TRX/USDT,0.35132,0.35144,0.34691,0.3492,45836907.028463
2026-05-13,TRX/USDT,0.34921,0.3518,0.34858,0.34965,42332947.986297
2026-05-14,TRX/USDT,0.34965,0.35557,0.34936,0.35382,41397368.390787
2026-05-15,TRX/USDT,0.35382,0.35429,0.35,0.35223,50225219.002609
2026-05-16,TRX/USDT,0.35223,0.35543,0.34906,0.35525,45522136.477484
2026-05-17,TRX/USDT,0.35526,0.35763,0.35347,0.35526,44304798.415849
2026-05-18,TRX/USDT,0.35527,0.35848,0.35381,0.35569,47729360.253811
2026-05-19,TRX/USDT,0.3557,0.35776,0.35416,0.35637,40884640.284042
2026-05-20,TRX/USDT,0.35636,0.35999,0.35523,0.35929,41712345.984514
2026-05-21,TRX/USDT,0.35929,0.36552,0.35882,0.36551,46830511.950135
2026-05-22,TRX/USDT,0.36551,0.36652,0.35946,0.36222,51064024.127279
2026-05-23,TRX/USDT,0.36221,0.36341,0.35851,0.3598,29038327.057644
